name,category,address,hours,rating,avg_bill,middle_coffee_cup
Манторуб,Кафе,"Новосибирск , Героев Труда , 18",пн - вс 10.00 – 21.00,,До 700 рублей средний чек,
Манты,Ресторан,"Новосибирск , Станиславского , 1",пн - вс 9.00 – 20.00,,До 700 рублей средний чек,
Манты,Ресторан,"Новосибирск , ​ Фабричная , 55б",пн - сб 6.00 – 23.00,,До 700 рублей средний чек,
Манты,Ресторан,"Новосибирск , ​ Романова , 28","пн - пт 11.00 – 21.00 , сб 12.00 – 20.00",,До 700 рублей средний чек,
Маргарита пьет вино,Винотека,"Новосибирск , Кирова , 23","пн - чт , вс 10.00 – 0.00 , пт - сб 10.00 – 1.00",,700 – 1700 рублей средний чек,
Марсо,Банкетный зал,"Новосибирск , Каменская , 55",по предварительной договоренности,,,
Марципан,Банкетный зал,"Новосибирск , Дуси Ковальчук , 238",по предварительной договоренности,,,
Мастер - гриль,Кафе,"Новосибирск , Богдана Хмельницкого , 86 / 1",пн - вс 11.00 – 21.00,,До 700 рублей средний чек,
Мастерская джелато,Кондитерская,"Новосибирск , Гоголя , 13 , ТРЦ « Галерея Новосибирск »",пн - вс 10.00 – 22.00,,,
Мастерская дыма,Ресторан,"Новосибирск , Семьи Шамшиных , 26в","пн - чт 12.00 – 2.00 , пт 12.00 – 4.00 , сб 16.00 – 4.00 , вс 16.00 – 2.00",,,
Мастер - стейк,Ресторан,"Новосибирск , Державина , 36в","пн - пт 10.00 – 23.30 , сб - вс 11.00 – 23.30",,700 – 1700 рублей средний чек,
Мастер Торт,Кондитерская,"Новосибирск , Красная Сибирь , 120а",пн - вс 9.00 – 21.00,,,
Мастер Торт,Кондитерская,"Новосибирск , Иванова , 4",пн - вс 9.00 – 21.00,,,
Мастер Торт,Кондитерская,"Новосибирск , Гидромонтажная , 50",пн - вс 9.00 – 21.00,,,
Матрешка,Столовая,"Новосибирск , Красный просп., 82",пн - пт 10.00 – 17.00,,До 700 рублей средний чек,
Маяк,Кафе,"Новосибирск , Плотинная , 1 / 1 , корп.1",пн - вс 13.00 – 0.00,,700 – 1700 рублей средний чек,
Маяковский,Банкетный зал,"Новосибирск , Красный просп., 15",по предварительной договоренности,,,
Мед,Банкетный зал,"Новосибирск , Красноярская , 35 , БЦ « Гринвич », 2 этаж",по предварительной договоренности,,,
Медвежий угол,Кафе,"Новосибирск , Учительская , 49 , корп.2",пн - вс 12.00 – 0.00,,700 – 1700 рублей средний чек,
Мельница,Кафе,"Новосибирск , Богдана Хмельницкого , 55 , цокольный этаж",пн - вс 10.00 – 23.00,,700 – 1700 рублей средний чек,
Меркурий,Кафе,"Новосибирск , пос.Коченево , Пушкина , 150 / 6",круглосуточно,,До 700 рублей средний чек,
Меркурий,Кафе,"Новосибирск , Немировича - Данченко , 2",пн - вс 12.00 – 0.00,,700 – 1700 рублей средний чек,
Меркурий - 88,Столовая,"Новосибирск , Октябрьская магистраль , 4 / 1",пн - пт 10.00 – 15.00,,До 700 рублей средний чек,
Меркурий - 88,Столовая,"Новосибирск , Кутателадзе , 16а",пн - пт 10.00 – 15.00,,До 700 рублей средний чек,
Место встречи,Кафе,"Новосибирск , просп.Карла Маркса , 30 / 1 , БЦ « Горский »","пн - пт 8.30 – 20.00 , сб - вс 11.00 – 16.00",,До 700 рублей средний чек,
Месье Мильфей,Кондитерская,"Новосибирск , ​ Некрасова , 65",пн - вс 9.00 – 20.00,,,
Металлург,Кафе,"Новосибирск , Котовского , 2а , ДК « Металлург »","пн - пт 12.00 – 20.00 , сб - вс 10.00 – 20.00",,До 700 рублей средний чек,
Метелица,Кафе,"Новосибирск , Добролюбова , 195 , гостиница « Метелица »",круглосуточно,,До 700 рублей средний чек,
Мечта,Столовая,"Новосибирск , М.Кузнецкая , 27а",пн - пт 11.00 – 14.00,,До 700 рублей средний чек,
Мечта,Кафе,"Новосибирск , Железнодорожная , 2б",пн - вс 10.00 – 21.00,,До 700 рублей средний чек,
Мечтаемс,Кофейня,"Новосибирск , Ватутина , 11 / 3","пн - пт 8.00 – 21.00 , сб - вс 12.00 – 21.00",,До 700 рублей средний чек,
Милан,Кафе,"Новосибирск , просп.Дзержинского , 34 / 1 , в здании ДК им.Чкалова , 2 этаж","пн - чт , вс 12.00 – 1.00 , пт - сб 12.00 – 3.00",,700 – 1700 рублей средний чек,
Мимино,Ресторан,"Новосибирск , Октябрьская , 34",пн - вс 13.00 – 23.00,,700 – 1700 рублей средний чек,
Минори,Ресторан,"Новосибирск , Романтиков , 2","пн - чт , вс 10.00 – 22.00 , пт - сб 10.00 – 23.00",,До 700 рублей средний чек,
Минутка,Кафе,"Новосибирск , Михаила Перевозчикова , 2 , цокольный этаж",пн - пт 11.00 – 18.00,,До 700 рублей средний чек,
Минутка,Кафе,"Новосибирск , Ионосферная , 100",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Мозаика,Столовая,"Новосибирск , Оловозаводская , 25 , корп.2",пн - пт 9.00 – 17.00,,До 700 рублей средний чек,
Мозаика,Столовая,"Новосибирск , 2 - я Станционная , 30 , корп.4",пн - пт 9.30 – 15.00,,До 700 рублей средний чек,
Молочай,Чайная,"Новосибирск , Геодезическая , 4 / 1 , ТЦ « Амстердам »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
Море вкусов,Столовая,"Новосибирск , ​ Комбинатская , 10",пн - пт 9.00 – 16.00,,До 700 рублей средний чек,
Море вкусов,Столовая,"Новосибирск , ​ Королева , 40 , корп.40",пн - пт 9.00 – 17.00,,До 700 рублей средний чек,
Морики,Ресторан,"Новосибирск , Красный просп., 24 , цокольный этаж","пн - чт 17.00 – 1.00 , пт 17.00 – 2.00 , сб 15.00 – 2.00 , вс 15.00 – 1.00",,700 – 1700 рублей средний чек,
Морской волк,Ресторан,"Новосибирск , Полевая , 3",пн - вс 11.00 – 22.00,,700 – 1700 рублей средний чек,
Моя семья,Бар,"Новосибирск , Волочаевская , 77",пн - вс 11.00 – 3.00,,До 700 рублей средний чек,
